"";"taxon";"type";"X1";"X2";"X3";"X4"
"3055";"other";"mature";0,319101123595506;0,328089887640449;0,249438202247191;0,103370786516854
"3056";"other";"mature";0,225092250922509;0,435424354243542;0,212177121771218;0,127306273062731
"3057";"other";"mature";0,325783972125436;0,292682926829268;0,308362369337979;0,0731707317073171
"3058";"other";"mature";0,266666666666667;0,36140350877193;0,27719298245614;0,0947368421052632
"3059";"other";"mature";0,287671232876712;0,353424657534247;0,295890410958904;0,063013698630137
"3060";"other";"mature";0,287671232876712;0,353424657534247;0,295890410958904;0,063013698630137
"3061";"other";"mature";0,431818181818182;0,25;0,113636363636364;0,204545454545455
"3062";"other";"mature";0,219512195121951;0,341463414634146;0,219512195121951;0,219512195121951
"3063";"other";"mature";0,247572815533981;0,407766990291262;0,189320388349515;0,155339805825243
"3064";"other";"mature";0,368421052631579;0,280701754385965;0,228070175438596;0,12280701754386
"3065";"other";"mature";0,285714285714286;0,328571428571429;0,228571428571429;0,157142857142857
"3066";"other";"mature";0,387417218543046;0,264900662251656;0,211920529801325;0,135761589403974
"3067";"other";"mature";0,26226012793177;0,353944562899787;0,236673773987207;0,147121535181237
"3068";"other";"mature";0,422857142857143;0,222857142857143;0,262857142857143;0,0914285714285714
"3069";"other";"mature";0,309963099630996;0,33210332103321;0,280442804428044;0,0774907749077491
"3070";"other";"mature";0,28343949044586;0,388535031847134;0,226114649681529;0,101910828025478
"3071";"other";"mature";0,323067632850242;0,310990338164251;0,294082125603865;0,0718599033816425
"3072";"other";"mature";0,421428571428571;0,235714285714286;0,276190476190476;0,0666666666666667
"3073";"other";"mature";0,430913348946136;0,234192037470726;0,274004683840749;0,0608899297423888
"3074";"other";"mature";0,415492957746479;0,237089201877934;0,28169014084507;0,0657276995305164
"3075";"other";"mature";0,475638051044084;0,273781902552204;0,164733178654292;0,08584686774942
"3076";"other";"mature";0,480637813211845;0,259681093394077;0,175398633257403;0,0842824601366743
"3077";"other";"mature";0,504464285714286;0,263392857142857;0,149553571428571;0,0825892857142857
"3078";"other";"mature";0,296039603960396;0,346534653465347;0,258415841584158;0,099009900990099
"3079";"other";"mature";0,3;0,338613861386139;0,264356435643564;0,097029702970297
"3080";"other";"mature";0,334699453551913;0,293715846994536;0,282786885245902;0,0887978142076503
"3081";"other";"mature";0,347931873479319;0,267639902676399;0,301094890510949;0,0833333333333333
"3082";"other";"mature";0,357708714198659;0,268738574040219;0,298598415600244;0,0749542961608775
"3083";"other";"mature";0,351433801098231;0,265405735204393;0,303233679072605;0,0799267846247712
"3084";"other";"mature";0,222289890377588;0,566991473812424;0,16626065773447;0,0444579780755177
"3085";"other";"mature";0,373493975903614;0,294633077765608;0,220153340635268;0,111719605695509
"3086";"other";"mature";0,37360594795539;0,282527881040892;0,252788104089219;0,0910780669144981
"3087";"other";"mature";0,375;0,270522388059701;0,257462686567164;0,0970149253731343
"3088";"other";"mature";0,225609756097561;0,539634146341463;0,184451219512195;0,0503048780487805
"3089";"other";"mature";0,331428571428571;0,291428571428571;0,24;0,137142857142857
"3090";"other";"mature";0,337142857142857;0,302857142857143;0,228571428571429;0,131428571428571
"3091";"other";"mature";0,261528742893241;0,504106127605812;0,161718256475047;0,0726468730259002
"3092";"other";"mature";0,394190871369295;0,340248962655602;0,178423236514523;0,0871369294605809
"3093";"other";"mature";0,278481012658228;0,265822784810127;0,253164556962025;0,20253164556962
"3094";"other";"mature";0,326315789473684;0,305263157894737;0,221052631578947;0,147368421052632
"3095";"other";"mature";0,340425531914894;0,319148936170213;0,170212765957447;0,170212765957447
"3096";"other";"mature";0,28735632183908;0,344827586206897;0,28735632183908;0,0804597701149425
"3097";"other";"mature";0,543046357615894;0,245033112582781;0,132450331125828;0,0794701986754967
"3098";"other";"mature";0,301994301994302;0,421652421652422;0,176638176638177;0,0997150997150997
"3099";"other";"mature";0,348837209302326;0,271317829457364;0,186046511627907;0,193798449612403
"3100";"other";"mature";0,441860465116279;0,244186046511628;0,244186046511628;0,0697674418604651
"3101";"other";"mature";0,4;0,288888888888889;0,207407407407407;0,103703703703704
"3102";"other";"mature";0,393617021276596;0,372340425531915;0,180851063829787;0,0531914893617021
"3103";"other";"mature";0,373913043478261;0,304347826086957;0,260869565217391;0,0608695652173913
"3104";"other";"mature";0,310204081632653;0,310204081632653;0,273469387755102;0,106122448979592
"3105";"other";"mature";0,373417721518987;0,265822784810127;0,259493670886076;0,10126582278481
"3106";"other";"mature";0,336633663366337;0,324257425742574;0,202970297029703;0,136138613861386
"3107";"other";"mature";0,343465045592705;0,31306990881459;0,167173252279635;0,17629179331307
"3108";"other";"mature";0,291005291005291;0,333333333333333;0,296296296296296;0,0793650793650794
"3109";"other";"mature";0,26603325415677;0,263657957244656;0,368171021377672;0,102137767220903
"3110";"other";"mature";0,321357285429142;0,294411177644711;0,220558882235529;0,163672654690619
"3111";"other";"mature";0,345291479820628;0,318385650224215;0,201793721973094;0,134529147982063
"3112";"other";"mature";0,346491228070175;0,307017543859649;0,228070175438596;0,118421052631579
"3113";"other";"mature";0,309090909090909;0,342857142857143;0,251948051948052;0,0961038961038961
"3114";"other";"mature";0,339449541284404;0,279816513761468;0,302752293577982;0,0779816513761468
"3115";"other";"mature";0,348623853211009;0,284403669724771;0,293577981651376;0,073394495412844
"3116";"other";"mature";0,334862385321101;0,279816513761468;0,302752293577982;0,0825688073394495
"3117";"other";"mature";0,297560975609756;0,321951219512195;0,321951219512195;0,0585365853658537
"3118";"other";"mature";0,328828828828829;0,297297297297297;0,315315315315315;0,0585585585585586
"3119";"other";"mature";0,281553398058252;0,339805825242718;0,325242718446602;0,0533980582524272
"3120";"other";"mature";0,34037558685446;0,291079812206573;0,276995305164319;0,0915492957746479
"3121";"other";"mature";0,403193612774451;0,279441117764471;0,255489021956088;0,06187624750499
"3122";"other";"mature";0,321266968325792;0,334841628959276;0,212669683257919;0,131221719457014
"3123";"other";"mature";0,321266968325792;0,334841628959276;0,212669683257919;0,131221719457014
"3124";"other";"mature";0,324200913242009;0,305936073059361;0,214611872146119;0,155251141552511
"3125";"other";"mature";0,321266968325792;0,316742081447964;0,212669683257919;0,149321266968326
"3126";"other";"mature";0,316742081447964;0,316742081447964;0,221719457013575;0,144796380090498
"3127";"other";"mature";0,334841628959276;0,321266968325792;0,199095022624434;0,144796380090498
"3128";"other";"mature";0,334841628959276;0,321266968325792;0,199095022624434;0,144796380090498
"3129";"other";"mature";0,354260089686099;0,322869955156951;0,197309417040359;0,125560538116592
"3130";"other";"mature";0,321266968325792;0,357466063348416;0,199095022624434;0,122171945701357
"3131";"other";"mature";0,321266968325792;0,330316742081448;0,203619909502262;0,144796380090498
"3132";"other";"mature";0,319634703196347;0,337899543378995;0,19634703196347;0,146118721461187
"3133";"other";"mature";0,321266968325792;0,330316742081448;0,194570135746606;0,153846153846154
"3134";"other";"mature";0,32391713747646;0,318267419962335;0,291902071563089;0,0659133709981168
"3135";"other";"mature";0,145833333333333;0,53125;0,15625;0,166666666666667
"3136";"other";"mature";0,402366863905325;0,343195266272189;0,21301775147929;0,0414201183431953
"3137";"other";"mature";0,2;0,450505050505051;0,288888888888889;0,0606060606060606
"3138";"other";"mature";0,369230769230769;0,325;0,230769230769231;0,075
"3139";"other";"mature";0,333333333333333;0,360153256704981;0,231800766283525;0,0747126436781609
"3140";"other";"mature";0,387434554973822;0,261780104712042;0,298429319371728;0,0523560209424084
"3141";"other";"mature";0,387434554973822;0,261780104712042;0,298429319371728;0,0523560209424084
"3142";"other";"mature";0,34841628959276;0,312217194570136;0,230769230769231;0,108597285067873
"3143";"other";"mature";0,32553317535545;0,370556872037915;0,238744075829384;0,0651658767772512
"3144";"other";"mature";0,327171903881701;0,345656192236599;0,22735674676525;0,099815157116451
"3145";"other";"mature";0,30605137135394;0,3147583804963;0,292555507183283;0,086634740966478
"3146";"other";"mature";0,28125;0,432291666666667;0,190972222222222;0,0954861111111111
"3147";"other";"mature";0,394957983193277;0,235294117647059;0,294117647058824;0,0756302521008403
"3148";"other";"mature";0,376705141657922;0,279118572927597;0,269674711437566;0,074501573976915
"3149";"other";"mature";0,138211382113821;0,788617886178862;0,0731707317073171;0
"3150";"other";"mature";0,132231404958678;0,793388429752066;0,0743801652892562;0
"3151";"other";"mature";0,232067510548523;0,379746835443038;0,274261603375527;0,113924050632911
"3152";"other";"mature";0,26530612244898;0,314285714285714;0,293877551020408;0,126530612244898
"3153";"other";"mature";0,350917431192661;0,272935779816514;0,311926605504587;0,0642201834862385
"3154";"other";"mature";0,341573033707865;0,287640449438202;0,301123595505618;0,0696629213483146
"3155";"other";"mature";0,25;0,388888888888889;0,0833333333333333;0,277777777777778
"3156";"other";"mature";0,285714285714286;0,257142857142857;0,171428571428571;0,285714285714286
"3157";"other";"mature";0,289473684210526;0,368421052631579;0,105263157894737;0,236842105263158
"3158";"other";"mature";0,327380952380952;0,410714285714286;0,136904761904762;0,125
"3159";"other";"mature";0,341463414634146;0,396341463414634;0,140243902439024;0,121951219512195
"3160";"other";"mature";0,236263736263736;0,543956043956044;0,131868131868132;0,0879120879120879
"3161";"other";"mature";0,36969696969697;0,43030303030303;0,121212121212121;0,0787878787878788
"3162";"other";"mature";0,278026905829596;0,457399103139013;0,188340807174888;0,0762331838565022
"3163";"other";"mature";0,192660550458716;0,525993883792049;0,119266055045872;0,162079510703364
"3164";"other";"mature";0,232142857142857;0,410714285714286;0,223214285714286;0,133928571428571
"3165";"other";"mature";0,148717948717949;0,323076923076923;0,21025641025641;0,317948717948718
"3166";"other";"mature";0,323529411764706;0,323529411764706;0,294117647058824;0,0588235294117647
"3167";"other";"mature";0,367647058823529;0,279411764705882;0,272058823529412;0,0808823529411765
"3168";"other";"mature";0,28125;0,359375;0,171875;0,1875
"3169";"other";"mature";0,357142857142857;0,339285714285714;0,107142857142857;0,196428571428571
"3170";"other";"mature";0,315789473684211;0,394736842105263;0,105263157894737;0,184210526315789
"3171";"other";"mature";0,445652173913043;0,260869565217391;0,152173913043478;0,141304347826087
"3172";"other";"mature";0,386363636363636;0,363636363636364;0,136363636363636;0,113636363636364
"3173";"other";"mature";0,376344086021505;0,43010752688172;0,0860215053763441;0,10752688172043
"3174";"other";"mature";0,251141552511416;0,442922374429224;0,187214611872146;0,118721461187215
"3175";"other";"mature";0,180555555555556;0,402777777777778;0,166666666666667;0,25
"3176";"other";"mature";0,405797101449275;0,260869565217391;0,188405797101449;0,144927536231884
"3177";"other";"mature";0,356164383561644;0,246575342465753;0,273972602739726;0,123287671232877
"3178";"other";"mature";0,36231884057971;0,246376811594203;0,27536231884058;0,115942028985507
"3179";"other";"mature";0,346153846153846;0,205128205128205;0,307692307692308;0,141025641025641
"3180";"other";"mature";0,391304347826087;0,260869565217391;0,260869565217391;0,0869565217391304
"3181";"other";"mature";0,315789473684211;0,25;0,302631578947368;0,131578947368421
"3182";"other";"mature";0,342465753424658;0,232876712328767;0,287671232876712;0,136986301369863
"3183";"other";"mature";0,337662337662338;0,246753246753247;0,311688311688312;0,103896103896104
"3184";"other";"mature";0,414893617021277;0,25531914893617;0,223404255319149;0,106382978723404
"3185";"other";"mature";0,485436893203884;0,233009708737864;0,213592233009709;0,0679611650485437
"3186";"other";"mature";0,33695652173913;0,206521739130435;0,293478260869565;0,16304347826087
"3187";"other";"mature";0,376623376623377;0,25974025974026;0,25974025974026;0,103896103896104
"3188";"other";"mature";0,410958904109589;0,178082191780822;0,301369863013699;0,10958904109589
"3189";"other";"mature";0,467532467532468;0,25974025974026;0,207792207792208;0,0649350649350649
"3190";"other";"mature";0,331818181818182;0,340909090909091;0,204545454545455;0,122727272727273
"3191";"other";"mature";0,318181818181818;0,272727272727273;0,306818181818182;0,102272727272727
"3192";"other";"mature";0,346153846153846;0,258741258741259;0,307692307692308;0,0874125874125874
"3193";"other";"mature";0,340350877192982;0,273684210526316;0,319298245614035;0,0666666666666667
"3194";"other";"mature";0,32967032967033;0,307692307692308;0,296703296703297;0,0659340659340659
"3195";"other";"mature";0,355555555555556;0,222222222222222;0,3;0,122222222222222
"3196";"other";"mature";0,35;0,291666666666667;0,241666666666667;0,116666666666667
"3197";"other";"mature";0,385245901639344;0,262295081967213;0,245901639344262;0,10655737704918
"3198";"other";"mature";0,429752066115702;0,239669421487603;0,247933884297521;0,0826446280991736
"3199";"other";"mature";0,342105263157895;0,254385964912281;0,307017543859649;0,0964912280701754
"3200";"other";"mature";0,37719298245614;0,236842105263158;0,307017543859649;0,0789473684210526
"3201";"other";"mature";0,412280701754386;0,228070175438596;0,254385964912281;0,105263157894737
"3202";"other";"mature";0,362068965517241;0,275862068965517;0,267241379310345;0,0948275862068965
"3203";"other";"mature";0,378378378378378;0,225225225225225;0,306306306306306;0,0900900900900901
"3204";"other";"mature";0,421487603305785;0,239669421487603;0,247933884297521;0,0909090909090909
"3205";"other";"mature";0,43801652892562;0,206611570247934;0,272727272727273;0,0826446280991736
"3206";"other";"mature";0,351351351351351;0,225225225225225;0,315315315315315;0,108108108108108
"3207";"other";"mature";0,4;0,266666666666667;0,177777777777778;0,155555555555556
"3208";"other";"mature";0,282420749279539;0,423631123919308;0,219020172910663;0,0749279538904899
"3209";"other";"mature";0,17921146953405;0,448028673835125;0,207885304659498;0,164874551971326
"3210";"other";"mature";0,379746835443038;0,240506329113924;0,240506329113924;0,139240506329114
"3211";"other";"mature";0,384615384615385;0,285714285714286;0,175824175824176;0,153846153846154
"3212";"other";"mature";0,333333333333333;0,274509803921569;0,176470588235294;0,215686274509804
"3213";"other";"mature";0,291666666666667;0,270833333333333;0,229166666666667;0,208333333333333
"3214";"other";"mature";0,346153846153846;0,192307692307692;0,230769230769231;0,230769230769231
"3215";"other";"mature";0,293333333333333;0,226666666666667;0,226666666666667;0,253333333333333
"3216";"other";"mature";0,352941176470588;0,254901960784314;0,176470588235294;0,215686274509804
"3217";"other";"mature";0,302325581395349;0,325581395348837;0,186046511627907;0,186046511627907
"3218";"other";"mature";0,342105263157895;0,210526315789474;0,197368421052632;0,25
"3219";"other";"mature";0,352941176470588;0,254901960784314;0,176470588235294;0,215686274509804
"3220";"other";"mature";0,318840579710145;0,318840579710145;0,217391304347826;0,144927536231884
"3221";"other";"mature";0,285714285714286;0,285714285714286;0,285714285714286;0,142857142857143
"3222";"other";"mature";0,317073170731707;0,24390243902439;0,292682926829268;0,146341463414634
"3223";"other";"mature";0,35;0,25;0,25;0,15
"3224";"other";"mature";0,28125;0,34375;0,15625;0,21875
"3225";"other";"mature";0,444444444444444;0,177777777777778;0,2;0,177777777777778
"3226";"other";"mature";0,468085106382979;0,212765957446809;0,148936170212766;0,170212765957447
"3227";"other";"mature";0,3625;0,225;0,225;0,1875
"3228";"other";"mature";0,349726775956284;0,333333333333333;0,224043715846995;0,092896174863388
"3229";"other";"mature";0,236842105263158;0,368421052631579;0,236842105263158;0,157894736842105
"3230";"other";"mature";0,3;0,275;0,25;0,175
"3231";"other";"mature";0,334302325581395;0,273255813953488;0,267441860465116;0,125
"3232";"other";"mature";0,292682926829268;0,341463414634146;0,146341463414634;0,219512195121951
"3233";"other";"mature";0,255102040816327;0,370748299319728;0,319727891156463;0,054421768707483
"3234";"other";"mature";0,301204819277108;0,469879518072289;0,192771084337349;0,036144578313253
"3235";"other";"mature";0,29746835443038;0,291139240506329;0,335443037974684;0,0759493670886076
"3236";"other";"mature";0,425595238095238;0,258928571428571;0,270833333333333;0,0446428571428571
"3237";"other";"mature";0,357446808510638;0,331914893617021;0,165957446808511;0,14468085106383
"3238";"other";"mature";0,412621359223301;0,247572815533981;0,194174757281553;0,145631067961165
"3239";"other";"mature";0,355623100303951;0,273556231003039;0,231003039513678;0,139817629179331
"3240";"other";"mature";0,313888888888889;0,308333333333333;0,227777777777778;0,15
"3241";"other";"mature";0,315629742033384;0,330804248861912;0,207890743550835;0,14567526555387
"3242";"other";"mature";0,276923076923077;0,49010989010989;0,156043956043956;0,0769230769230769
"3243";"other";"mature";0,346385542168675;0,325301204819277;0,256024096385542;0,072289156626506
"3244";"other";"mature";0,3;0,3;0,3;0,1
"3245";"other";"mature";0,3;0,280769230769231;0,307692307692308;0,111538461538462
"3246";"other";"mature";0,317829457364341;0,282945736434109;0,325581395348837;0,0736434108527132
"3247";"other";"mature";0,316793893129771;0,286259541984733;0,293893129770992;0,103053435114504
"3248";"other";"mature";0,303846153846154;0,292307692307692;0,284615384615385;0,119230769230769
"3249";"other";"mature";0,326582278481013;0,270886075949367;0,306329113924051;0,0962025316455696
"3250";"other";"mature";0,322335025380711;0,258883248730964;0,317258883248731;0,101522842639594
"3251";"other";"mature";0,312977099236641;0,274809160305344;0,300254452926209;0,111959287531807
"3252";"other";"mature";0,304409672830725;0,351351351351351;0,267425320056899;0,0768136557610242
"3253";"other";"mature";0,285714285714286;0,316017316017316;0,337662337662338;0,0606060606060606
"3254";"other";"mature";0,358078602620087;0,2882096069869;0,296943231441048;0,0567685589519651
"3255";"other";"mature";0,388888888888889;0,29320987654321;0,203703703703704;0,114197530864198
"3256";"other";"mature";0,331877729257642;0,253275109170306;0,349344978165939;0,0655021834061135
"3257";"other";"mature";0,358649789029536;0,30379746835443;0,282700421940928;0,0548523206751055
"3258";"other";"mature";0,435820895522388;0,441791044776119;0,0746268656716418;0,0477611940298507
"3259";"other";"mature";0,296153846153846;0,269230769230769;0,319230769230769;0,115384615384615
"3260";"other";"mature";0,26797385620915;0,326797385620915;0,261437908496732;0,143790849673203
"3261";"other";"mature";0,259336099585062;0,360995850622407;0,273858921161826;0,105809128630705
"3262";"other";"mature";0,255737704918033;0,327868852459016;0,291803278688525;0,124590163934426
"3263";"other";"mature";0,236842105263158;0,399122807017544;0,267543859649123;0,0964912280701754
"3264";"other";"mature";0,290322580645161;0,209677419354839;0,290322580645161;0,209677419354839
"3265";"other";"mature";0,274193548387097;0,258064516129032;0,258064516129032;0,209677419354839
"3266";"other";"mature";0,381481481481481;0,296296296296296;0,212962962962963;0,109259259259259
"3267";"other";"mature";0,383458646616541;0,24812030075188;0,24812030075188;0,120300751879699
"3268";"other";"mature";0,31042654028436;0,329383886255924;0,232227488151659;0,127962085308057
"3269";"other";"mature";0,274698795180723;0,269879518072289;0,351807228915663;0,103614457831325
"3270";"other";"mature";0,441616766467066;0,20059880239521;0,279940119760479;0,0778443113772455
"3271";"other";"mature";0,406417112299465;0,25668449197861;0,262032085561497;0,0748663101604278
"3272";"other";"mature";0,255681818181818;0,369318181818182;0,306818181818182;0,0681818181818182
"3273";"other";"mature";0,316614420062696;0,347962382445141;0,250783699059561;0,0846394984326019
"3274";"other";"mature";0,281150159744409;0,402555910543131;0,217252396166134;0,0990415335463259
"3275";"other";"mature";0,343283582089552;0,276119402985075;0,238805970149254;0,141791044776119
"3276";"other";"mature";0,344013490725126;0,284148397976391;0,268128161888702;0,103709949409781
"3277";"other";"mature";0,27906976744186;0,372093023255814;0,13953488372093;0,209302325581395
"3278";"other";"mature";0,378048780487805;0,268292682926829;0,24390243902439;0,109756097560976
"3279";"other";"mature";0,315789473684211;0,315789473684211;0,242105263157895;0,126315789473684
"3280";"other";"mature";0,204081632653061;0,387755102040816;0,23469387755102;0,173469387755102
"3281";"other";"mature";0,360294117647059;0,227941176470588;0,345588235294118;0,0661764705882353
"3282";"other";"mature";0,39568345323741;0,261390887290168;0,294964028776978;0,0479616306954436
"3283";"other";"mature";0,386934673366834;0,248743718592965;0,329145728643216;0,0351758793969849
"3284";"other";"mature";0,371584699453552;0,284153005464481;0,306010928961749;0,0382513661202186
"3285";"other";"mature";0,385869565217391;0,402173913043478;0,173913043478261;0,0380434782608696
"3286";"other";"mature";0,385204081632653;0,278061224489796;0,221938775510204;0,114795918367347
"3287";"other";"mature";0,23444976076555;0,38755980861244;0,263157894736842;0,114832535885167
"3288";"other";"mature";0,442455242966752;0,231457800511509;0,268542199488491;0,0575447570332481
"3289";"other";"mature";0,355813953488372;0,316279069767442;0,259302325581395;0,0686046511627907
"3290";"other";"mature";0,309692671394799;0,290780141843972;0,32387706855792;0,0756501182033097
"3291";"other";"mature";0,336384439359268;0,297482837528604;0,302059496567506;0,0640732265446224
"3292";"other";"mature";0,339955849889625;0,275938189845475;0,313465783664459;0,0706401766004415
"3293";"other";"mature";0,478260869565217;0,260869565217391;0,115942028985507;0,144927536231884
"3294";"other";"mature";0,29041095890411;0,356164383561644;0,284931506849315;0,0684931506849315
"3295";"other";"mature";0,33;0,315;0,29;0,065
"3296";"other";"mature";0,287878787878788;0,295454545454545;0,272727272727273;0,143939393939394
"3297";"other";"mature";0,331256490134995;0,300103842159917;0,286604361370716;0,0820353063343718
"3298";"other";"mature";0,309203722854188;0,307135470527404;0,28335056876939;0,100310237849018
"3299";"other";"mature";0,293939393939394;0,324242424242424;0,262626262626263;0,119191919191919
"3300";"other";"mature";0,325301204819277;0,253012048192771;0,283132530120482;0,13855421686747
"3301";"other";"mature";0,402247191011236;0,231460674157303;0,285393258426966;0,0808988764044944
"3302";"other";"mature";0,388646288209607;0,262008733624454;0,283842794759825;0,0655021834061135
"3303";"other";"mature";0,384279475982533;0,25764192139738;0,283842794759825;0,074235807860262
"3304";"other";"mature";0,390862944162437;0,208121827411168;0,304568527918782;0,0964467005076142
"3305";"other";"mature";0,254847645429363;0,376731301939058;0,277008310249307;0,0914127423822715
"3306";"other";"mature";0,364238410596026;0,258278145695364;0,291390728476821;0,0860927152317881
"3307";"other";"mature";0,342490842490842;0,287545787545788;0,302197802197802;0,0677655677655678
"3308";"other";"mature";0,295668549905838;0,32015065913371;0,308851224105461;0,0753295668549906
"3309";"other";"mature";0,305454545454545;0,294545454545455;0,316363636363636;0,0836363636363636
"3310";"other";"mature";0,301645338208409;0,29981718464351;0,310786106032907;0,0877513711151737
"3311";"other";"mature";0,288135593220339;0,350282485875706;0,293785310734463;0,0677966101694915
"3312";"other";"mature";0,307692307692308;0,281425891181989;0,322701688555347;0,0881801125703565
"3313";"other";"mature";0,320825515947467;0,279549718574109;0,320825515947467;0,0787992495309568
"3314";"other";"mature";0,290135396518375;0,282398452611219;0,330754352030948;0,0967117988394584
"3315";"other";"mature";0,322283609576427;0,292817679558011;0,305709023941068;0,0791896869244936
"3316";"other";"mature";0,306238185255198;0,334593572778828;0,289224952741021;0,0699432892249527
"3317";"other";"mature";0,310091743119266;0,293577981651376;0,321100917431193;0,0752293577981651
"3318";"other";"mature";0,308687615526802;0,325323475046211;0,293900184842884;0,0720887245841035
"3319";"other";"mature";0,382978723404255;0,329787234042553;0,159574468085106;0,127659574468085
"3320";"other";"mature";0,348484848484849;0,333333333333333;0,212121212121212;0,106060606060606
"3321";"other";"mature";0,326359832635983;0,330543933054393;0,230125523012552;0,112970711297071
"3322";"other";"mature";0,317991631799163;0,338912133891213;0,225941422594142;0,117154811715481
"3323";"other";"mature";0,348101265822785;0,272151898734177;0,272151898734177;0,107594936708861
"3324";"other";"mature";0,261603375527426;0,358649789029536;0,261603375527426;0,118143459915612
"3325";"other";"mature";0,306122448979592;0,322448979591837;0,257142857142857;0,114285714285714
"3326";"other";"mature";0,306122448979592;0,314285714285714;0,26530612244898;0,114285714285714
"3327";"other";"mature";0,312359550561798;0,296629213483146;0,31685393258427;0,0741573033707865
"3328";"other";"mature";0,317032040472175;0,308600337268128;0,215851602023609;0,158516020236088
"3329";"other";"mature";0,315436241610738;0,322147651006711;0,208053691275168;0,154362416107383
"3330";"other";"mature";0,355944055944056;0,298601398601399;0,282517482517483;0,0629370629370629
"3331";"other";"mature";0,436619718309859;0,267605633802817;0,267605633802817;0,028169014084507
"3332";"other";"mature";0,296153846153846;0,361538461538462;0,226923076923077;0,115384615384615
"3333";"other";"mature";0,197014925373134;0,465671641791045;0,208955223880597;0,128358208955224
"3334";"other";"mature";0,30952380952381;0,331349206349206;0,246031746031746;0,113095238095238
"3335";"other";"mature";0,379310344827586;0,235109717868339;0,326018808777429;0,0595611285266458
"3336";"other";"mature";0,34272997032641;0,287833827893175;0,222551928783383;0,146884272997033
"3337";"other";"mature";0,353550295857988;0,285502958579882;0,217455621301775;0,143491124260355
"3338";"other";"mature";0,321338912133891;0,314644351464435;0,196652719665272;0,167364016736402
"3339";"other";"mature";0,362068965517241;0,271551724137931;0,318965517241379;0,0474137931034483
"3340";"other";"mature";0,327464788732394;0,320422535211268;0,26056338028169;0,0915492957746479
"3341";"other";"mature";0,337047353760446;0,3008356545961;0,303621169916435;0,0584958217270195
"3342";"other";"mature";0,283625730994152;0,318713450292398;0,289473684210526;0,108187134502924
"3343";"other";"mature";0,32996632996633;0,336700336700337;0,225589225589226;0,107744107744108
"3344";"other";"mature";0,318840579710145;0,351449275362319;0,231884057971014;0,0978260869565217
"3345";"other";"mature";0,334384858044164;0,362776025236593;0,22397476340694;0,0788643533123028
"3346";"other";"mature";0,300613496932515;0,333333333333333;0,286298568507157;0,0797546012269939
"3347";"other";"mature";0,283132530120482;0,36144578313253;0,246987951807229;0,108433734939759
"3348";"other";"mature";0,371428571428571;0,2;0,3;0,128571428571429
"3349";"other";"mature";0,326086956521739;0,239130434782609;0,33695652173913;0,0978260869565217
"3350";"other";"mature";0,368866328257191;0,228426395939086;0,263959390862944;0,138747884940778
"3351";"other";"mature";0,439628482972136;0,204334365325077;0,269349845201238;0,086687306501548
"3352";"other";"mature";0,422950819672131;0,20327868852459;0,268852459016393;0,104918032786885
"3353";"other";"mature";0,419672131147541;0,20327868852459;0,272131147540984;0,104918032786885
"3354";"other";"mature";0,296187683284457;0,304985337243402;0,263929618768328;0,134897360703812
"3355";"other";"mature";0,312320916905444;0,30945558739255;0,240687679083095;0,137535816618911
"3356";"other";"mature";0,312121212121212;0,266666666666667;0,257575757575758;0,163636363636364
"3357";"other";"mature";0,323353293413174;0,266467065868263;0,260479041916168;0,149700598802395
"3358";"other";"mature";0,322916666666667;0,307291666666667;0,286458333333333;0,0833333333333333
"3359";"other";"mature";0,298342541436464;0,386740331491713;0,232044198895028;0,0828729281767956
"3360";"other";"mature";0,3215859030837;0,348017621145374;0,242290748898678;0,0881057268722467
"3361";"other";"mature";0,417177914110429;0,239263803680982;0,251533742331288;0,0920245398773006
"3362";"other";"mature";0,30089628681178;0,314980793854033;0,284250960307298;0,0998719590268886
"3363";"other";"mature";0,304166666666667;0,360416666666667;0,24375;0,0916666666666667
"3364";"other";"mature";0,341269841269841;0,341269841269841;0,234126984126984;0,0833333333333333
"3365";"other";"mature";0,378976486860304;0,329183955739972;0,226832641770401;0,0650069156293223
"3366";"other";"mature";0,370805369127517;0,370805369127517;0,204697986577181;0,0536912751677852
"3367";"other";"mature";0,358913813459268;0,381345926800472;0,203069657615112;0,0566706021251476
"3368";"other";"mature";0,37221494102228;0,344692005242464;0,224115334207077;0,0589777195281782
"3369";"other";"mature";0,392624728850325;0,301518438177874;0,232104121475054;0,0737527114967462
"3370";"other";"mature";0,376190476190476;0,307142857142857;0,247619047619048;0,0690476190476191
"3371";"other";"mature";0,381733021077283;0,292740046838407;0,241217798594848;0,0843091334894614
"3372";"other";"mature";0,021365890881343;0,645555131629149;0,0291873330789775;0,30389164441053
"3373";"other";"mature";0,414507772020725;0,305699481865285;0,253886010362694;0,0259067357512953
"3374";"other";"mature";0,300813008130081;0,288617886178862;0,260162601626016;0,150406504065041
"3375";"other";"mature";0,270916334661355;0,270916334661355;0,254980079681275;0,203187250996016
"3376";"other";"mature";0,312526539278132;0,391932059447983;0,228874734607219;0,0666666666666667
"3377";"other";"mature";0,432291666666667;0,229166666666667;0,291666666666667;0,046875
"3378";"other";"mature";0,341085271317829;0,341085271317829;0,255813953488372;0,062015503875969
"3379";"other";"mature";0,360406091370558;0,284263959390863;0,233502538071066;0,121827411167513
"3380";"other";"mature";0,378787878787879;0,287878787878788;0,272727272727273;0,0606060606060606
